id,author_id
2896,918122804029124609
2897,918109876001394688
2898,917879864623030274
2899,917855354188427264
2900,917855115532492800
2901,917855040198643714
2902,917855000633765888
2903,917854951530954753
2904,917854768160301056
2905,917854528325726209
2906,917854275442806784
2907,917854034131869696
2908,917853835921645568
2909,917852357479759873
2910,917773025801658370
2911,917772831466848257
2912,917770685509984258
2913,917770099569938432
2914,917768420418039808
2915,917764466162495489
2916,917763165798137856
2917,917743444520505344
2918,917715816761741312
2919,917715651699138560
2920,917714739664506880
2921,917714339368521729
2922,917713185670615041
2923,917711692766892033
2924,917711638664564737
2925,917709775357599744
2926,917708390398341126
2927,917693219906965504
2928,917688132723773440
2929,917663445587234816
2930,917662196641026048
2931,917661667181383680
2932,917661531336335362
2933,917652658185474049
2934,917650187920830464
2935,917643804693458944
2936,917643137576853504
2937,917523074563624960
2938,917520689590136834
2939,917502459483967488
2940,917502039642595328
2941,917499964770660353
2942,917461975994654720
2943,917461822919278592
2944,917461423420313600
2945,917460782811635713
2946,917460511574413312
2947,917460189938364416
2948,917460006538227712
2949,917459773397913600
2950,917455588367486978
2951,917433889068650497
2952,917427188697370624
2953,917401524615204865
2954,917398750326411264
2955,917338126879744000
2956,917330617406296064
2957,917330576222322689
2958,917311709450330112
2959,917292104971374592
2960,917280081562820608
2961,917167831313199104
2962,917137838176718848
2963,917136946014670848
2964,917136874149482496
2965,917131281569341440
2966,917130953763573761
2967,917111838877380608
2968,917111777900539907
2969,917110028271804416
2970,917107566131466241
2971,917080389193224192
2972,917032531958095873
2973,917026829071978497
2974,917021496727556096
2975,917011040357011457
2976,916997685449838593
2977,916993203802341377
2978,916976203550085120
2979,916974430823374848
2980,916974248618528768
2981,916972698147975169
2982,916969996215087104
2983,916969832079339521
2984,916969387437056000
2985,916968996800532480
2986,916968778797322241
2987,916968525327106048
2988,916945317009993728
2989,916945046317891584
2990,916944930483949568
2991,916944579915427840
2992,916942640087818240
2993,916821373540020226
2994,916821249220804608
2995,916820458066141187
2996,916789039352700931
2997,916784250900353024
2998,916783830341701638
2999,916783705980653574
3000,916782618523381760
3001,916779384731783168
3002,916744621719543808
3003,916744079626694656
3004,916742111248240640
3005,916735308477190144
3006,916725281087524864
3007,916720610901987328
3008,916720567587401730
3009,916720191744159745
3010,916720016459993094
3011,916719870087192578
3012,916719696669560834
3013,916718977971343361
3014,916718782114140162
3015,916718649444130816
3016,916718218558939137
3017,916718144328290304
3018,916716814775799810
3019,916713046525009921
3020,916696486150397952
3021,916678296737370113
3022,916677854166966272
3023,916632408623116288
3024,916632252351688704
3025,916619086733496320
3026,916617680538554369
3027,916614231071576064
3028,916610480847900678
3029,916608020846702592
3030,916607806500950017
3031,916607678708879360
3032,916607426098532352
3033,916606438595850241
3034,916605825174654976
3035,916605002365456384
3036,916604907486154752
3037,916604541654663168
3038,916601993862504449
3039,916592384615636992
3040,916592208664514566
3041,916590253686784001
3042,916587772286291968
3043,916587460154544128
3044,916337746456797186
3045,916337687505854464
3046,916300448436506624
3047,916298571795877888
3048,916294277214429184
3049,916284609360531456
3050,916281528732340224
3051,916268574410530822
3052,916268341249134592
3053,916265047617306625
3054,916264253799182336
3055,916249113389420544
3056,916246769234825216
3057,916222930861875200
3058,916200218785435648
3059,916198815207755776
3060,916198796123627520
3061,916047951100809216
3062,916047810751090688
3063,916041920757018626
3064,916007619197796352
3065,916006215670517760
3066,916005564353843200
3067,915990830581731328
3068,915970800729120769
3069,915954128697925637
3070,915920176238997504
3071,915917547211493376
3072,915917364226650112
3073,915850370487857153
3074,915848009589624832
3075,915693757726683137
3076,915691585085612032
3077,915685508843491335
3078,915674678890549248
3079,915674614201749505
3080,915664983756873728
3081,915660304935260166
3082,915659758815850497
3083,915656269582741504
3084,915655105399197697
3085,915654250616811521
3086,915653524192727040
3087,915648855621951491
3088,915646110840041472
3089,915645591086141440
3090,915645194703396868
3091,915644641759911938
3092,915644310191828992
3093,915643992305553409
3094,915643865184526346
3095,915643698557411339
3096,915643364669841412
3097,915642791170072586
3098,915600104354131968
3099,915590987879256065
3100,915590609343311873
3101,915580689868828672
3102,915580563066585088
3103,915565977357742080
3104,915562774272593921
3105,915561124753494016
3106,915558691352477697
3107,915558462288953344
3108,915556276054249472
3109,915553745378914304
3110,915547095670632448
3111,915541351403540481
3112,915541303487811585
3113,915541264526905344
3114,915540591244652549
3115,915539297507381250
3116,915538468821962753
3117,915538331433410566
3118,915538266308452352
3119,915537335017713665
3120,915534765624872960
3121,915534337961013248
3122,915534190694817792
3123,915534037434929153
3124,915533960872112128
3125,915532829290909697
3126,915532776694321152
3127,915532316012945408
3128,915529248886140929
3129,915529091914362880
3130,915512287141728256
3131,915504123109429248
3132,915356900937609216
3133,915356383209562112
3134,915355773470945281
3135,915355326739894272
3136,915355150134513670
3137,915351815377518592
3138,915350989326229504
3139,915349729067851777
3140,915348487025385474
3141,915348440137256961
3142,915337285574516737
3143,915337272844804096
3144,915334132430987264
3145,915333236989087745
3146,915332847224987648
3147,915331361719951362
3148,915331161123180544
3149,915330932130897920
3150,915330785166680065
3151,915330269749628930
3152,915327807160487936
3153,915320628814712832
3154,915311180306100224
3155,915309948380352512
3156,915309381364920325
3157,915307807179722752
3158,915282867005075456
3159,915275557192990721
3160,915272891792576513
3161,915272602096160768
3162,915272032190910464
3163,915271940377595904
3164,915271797184090112
3165,915270170674962432
3166,915268356663627776
3167,915268157119574016
3168,915267727681613826
3169,915267667824644096
3170,915258001057026049
3171,915198569950453760
3172,915197200535257088
3173,915192662105448454
3174,915190886061002755
3175,915187207119495168
3176,915186891015774208
3177,915175963742363648
3178,915171024693596160
3179,915170600963989504
3180,915169887806525446
3181,915169426965716992
3182,915151869592391680
3183,915147720507183104
3184,887244407556235264
3185,887232196473495556
3186,887230748822032384
3187,887229212595290112
3188,887098778137841664
3189,887097895891197952
3190,887024172693696512
3191,886989624937197568
3192,886966330238414849
3193,886960729886257152
3194,886955841764687874
3195,886925204991168514
3196,886915784320184320
3197,886913728469401600
3198,886913345261101057
3199,886891960434393088
3200,886891766007386112
3201,886891633744240641
3202,886879274514427904
3203,886698859237437442
3204,886691460258693120
3205,886685639990751233
3206,886668489586552833
3207,886668319474024449
3208,886658102388502528
3209,886652472701353984
3210,886652184322076674
3211,886652012787621889
3212,886651887000440832
3213,886650773773447172
3214,886639514432798720
3215,886639058939719680
3216,886637478257577986
3217,886636952040210434
3218,886635955469393920
3219,886624044728147968
3220,886623987966644225
3221,886623884543488000
3222,886623736920772608
3223,886612184012394496
3224,886611165845090305
3225,886610701162344450
3226,886610406558584832
3227,886609824724783104
3228,886609603445878785
3229,886609558378090496
3230,886609212931022849
3231,886607605803753474
3232,886574162264936448
3233,886573767958425600
3234,886561158953660416
3235,886560767977426944
3236,886560683462144001
3237,886560305861603328
3238,886558130783608832
3239,886557911668969474
3240,886549393213718532
3241,886547393646391297
3242,886546358462799872
3243,886545580998242304
3244,886544118498897920
3245,886374392762073088
3246,886373860567904257
3247,886294258042511360
3248,886284257957752832
3249,886281372595351552
3250,886263315009351681
3251,886262912825917441
3252,886259112798855173
3253,886195751013011456
3254,886169434565607428
3255,886166563346415616
3256,886166005231345664
3257,885996820622696448
3258,885979554929684481
3259,885929636869353476
3260,885927682684399616
3261,885927505428979713
3262,885920472369647617
3263,885915284338507777
3264,885915000627482627
3265,885914808096358402
3266,885904417349926912
3267,885879389585637376
3268,885874916150697984
3269,885872587825446912
3270,885871837854527489
3271,885871207811338240
3272,885870092180967424
3273,885869710952345600
3274,885869011917033472
3275,885868560966438913
3276,885868505480003585
3277,885866925833801730
3278,885866833504587777
3279,885865656851288064
3280,885859546803175424
3281,885844110279573505
3282,885831981879242753
3283,885829482573168640
3284,885829413245419524
3285,885829179551469569
3286,885825991850983424
3287,885824448045166592
3288,885824226455891968
3289,885823861488574464
3290,885823792391618560
3291,885812131073077248
3292,885802210801721344
3293,885801518749843456
3294,885800618715172865
3295,885799236167749632
3296,885798799477747714
3297,885798537937768448
3298,885798210459099136
3299,885797899216588801
3300,885796144068034561
3301,885793441707327488
3302,885792910406541312
3303,885791304340434945
3304,885790387285217280
3305,885789709506629632
3306,885789617768865792
3307,885789449338138624
3308,885787427104841728
3309,885786501476478976
3310,885646652983455745
3311,885645039770226688
3312,885633624909000706
3313,885617111539871745
3314,885568254508453892
3315,885517105424195584
3316,885516258443177988
3317,885514400106516480
3318,885503086168551424
3319,885493691468701696
3320,885489827302526976
3321,885489325579939840
3322,885487643122905092
3323,885487488067936257
3324,885487178863849472
3325,885486937641025536
3326,885486788390866944
3327,885486576666652672
3328,885486465261723648
3329,885486375478472704
3330,885486223061659648
3331,885486111811932160
3332,885485946027769856
3333,885477852870606848
3334,885477243350388737
3335,885476220523212801
3336,885476117641035776
3337,885468479897448449
3338,885465755613110272
3339,885450811337211904
3340,885436741821313024
3341,885416794109997056
3342,885416674719084544
3343,885416617403973632
3344,885415180355739649
3345,885398091704217602
3346,885279242480754690
3347,885251244767543296
3348,885250706101460994
3349,885246860142706688
3350,885243589663608833
3351,885215648577703936
3352,885214799851913219
3353,885199233720168449
3354,885159846231855105
3355,885134732094296067
3356,885126128607866882
3357,885113665367810049
3358,885111364112568320
3359,885089649034702849
3360,885089464355364865
3361,885087508794658817
3362,885087426665906178
3363,885081681434116096
3364,885056276656467968
3365,885037271996669953
3366,885036067493224449
3367,884930870099968006
3368,884923058397601792
3369,884922839970742273
3370,884922437116276741
3371,884903773361106944
3372,884897293366853632
3373,884884417818308608
3374,884877627458236417
3375,884876039842869249
3376,884871698427912193
3377,884870655782649856
3378,884870360335888384
3379,884857123825438721
3380,884848581223608320
3381,884846493114519556
3382,884832672874418178
3383,884832313611214849
3384,884817593500094464
3385,884816920620523520
3386,884814759585034240
3387,884802637228625920
3388,884802589031886852
3389,884796223483502592
3390,884783854481022976
3391,884773493132451840
3392,884767245922168832
3393,884766802680696832
3394,884765830248108032
3395,884764383720747009
3396,884761300559155201
3397,884757911116931073
3398,884754830610321409
3399,884751656499523584
3400,884745797392371712
3401,884743919489232897
3402,884742414619074560
3403,884741562277797888
3404,884741499572899840
3405,884737912117637122
3406,884737740570591232
3407,884736560696111105
3408,884735691590164480
3409,884731042845917184
3410,884724741919186944
3411,884723053791506432
3412,884722159372967938
3413,884713729518166016
3414,884712439941648384
3415,884543503849672705
3416,884543405749141504
3417,884543261792227328
3418,884540965054238721
3419,884540749529927681
3420,884522674109771777
3421,884514631389253634
3422,884476323942596609
3423,884469160402669568
3424,884468463670091776
3425,884447925400678403
3426,884446531700633600
3427,884446410883702785
3428,884445572224225285
3429,884443180904656897
3430,884440931927195649
3431,884428756588392452
3432,884421130693599232
3433,884410071924518913
3434,884404277183209473
3435,884401863604535296
3436,884401663372660736
3437,884401443045769216
3438,884352169260003330
3439,884330851449937920
3440,884330443922968577
3441,884211317325824000
3442,884209699964538881
3443,884196921560182785
3444,884123241010401285
3445,884121320019173376
3446,884118489010769924
3447,884117162876702721
3448,884113558727995392
3449,884111965731381250
3450,884108120435417088
3451,884105901757648897
3452,884105678096388097
3453,884105039492653056
3454,884104307733397506
3455,884104192956264449
3456,884104021371478019
3457,884103731775754243
3458,884103481249775616
3459,884103308172038144
3460,884103034107830273
3461,884048316580999169
3462,884046596249464832
3463,884044691142049796
3464,884044453622796288
3465,884043223915692033
3466,884027758250250244
3467,884018220553953282
3468,884010647549349888
3469,884010072619266048
3470,884009991392436224
3471,884009547366576128
3472,884007554346569728
3473,884004589057474561
3474,883998517219471360
3475,883981415985147904
3476,883978913629843460
3477,883978580677545984
3478,883978540273864704
3479,883808348558295040
3480,883804777691439104
3481,883804501580369922
3482,883770061458214918
3483,883766873183191041
3484,883764868901478400
3485,883763855830253569
3486,883763287028051968
3487,883762723594620929
3488,883736144206233600
3489,883734829350649856
3490,883733818699649025
3491,883731604778123264
3492,883710103899254785
3493,883626040840605696
3494,883625248075247616
3495,883625067787112449
3496,883624870772445185
3497,883582518838124544
3498,883567991484551168
3499,883335247403917313
3500,883326777640329216
3501,883326251867529217
3502,883326121781211136
3503,883324293148532738
3504,883323771985297409
3505,883321112515538944
3506,883321001102131200
3507,883299781795344384
3508,883273046710263808
3509,883240882543177728
3510,883227788454625281
3511,883047644192440320
3512,882992826807701504
3513,882989466050334720
3514,882984236994756609
3515,882981536420823040
3516,882950862922010626
3517,882950350088658944
3518,882949730791239681
3519,882948576996978689
3520,882946822318247940
3521,882945773687771136
3522,882945729852997632
3523,882945338172157953
3524,882931682327834628
3525,882920713216196609
3526,882911971632439297
3527,882909121913249792
3528,882907690527227904
3529,882898098212753412
3530,882895011733491712
3531,882894009785614337
3532,882891812582699010
3533,882891570466435072
3534,882891409531039744
3535,882890163810119680
3536,882889081562202112
3537,882888571866238977
3538,882881170123493377
3539,882847897150160896
3540,882701880249520128
3541,882688482807881728
3542,882678093793644550
3543,882677905012264960
3544,882677656692678656
3545,882677551352688646
3546,882677142001262593
3547,882676566718906368
3548,882676549497094144
3549,882674272971436032
3550,882629526995513344
3551,882622929900630017
3552,882619892863774721
3553,882608083775762432
3554,882605414071885824
3555,882579815076954112
3556,882575388936949760
3557,882573688524165120
3558,882570453646233600
3559,882570352089587712
3560,882567347030175744
3561,882566761622765572
3562,882566259216396288
3563,882566115272142848
3564,882561172775596033
3565,882558747138301954
3566,882558161131122688
3567,882557985700098049
3568,882557105332465664
3569,882557032779350016
3570,882556831092154368
3571,882556677924552708
3572,882556148037160960
3573,882555472255082500
3574,882554875632111616
3575,882554697030262784
3576,882553980890513408
3577,882553704397852672
3578,882553412939808768
3579,882551736505962497
3580,882551583443124225
3581,882551486508666880
3582,882551365507186688
3583,882551196720009218
3584,882551013202374656
3585,882550891852726272
3586,882550760164261888
3587,882540126940909569
3588,882540001694822401
3589,882539783616167936
3590,882396043723362304
3591,882395510820265984
3592,882394941749702658
3593,882393097526792194
3594,882392709570416641
3595,882392385501765632
3596,882388772792532993
3597,882384906801827845
3598,882376057004986368
3599,882362393770287106
3600,882303771602288640
3601,882297800171692032
3602,882297667430305792
3603,882297055493980160
3604,882288235736682496
3605,882238232309768192
3606,882233804492091393
3607,882219345245609985
3608,882214059633987584
3609,882209532704894977
3610,882209066520637441
3611,882208480228241408
3612,882204399925424128
3613,882204160023777280
3614,882204114536550400
3615,882202791292395521
3616,882202393663942656
3617,882198961737674757
3618,882197999681773568
3619,882196486074839040
3620,882192144148180993
3621,882186941780938752
3622,882181702566772742
3623,882181589156974592
3624,882181371514564608
3625,882181265662898176
3626,882181031859822593
3627,882180910237569025
3628,882180451586236416
3629,882180087122190337
3630,882179855659536384
3631,882179684146049025
3632,882179335716777984
3633,882179101024550913
3634,882178961501016065
3635,882178807565832192
3636,882178703576510464
3637,882178574018596864
3638,882178372494921728
3639,882171717367599104
3640,882169139279925249
3641,882017133852598272
3642,881957121876795395
3643,881956953215422468
3644,881917073752027137
3645,881905695574159364
3646,881891529295626240
3647,881882503015002112
3648,881881114725494785
3649,881863930162946049
3650,881862018805923841
3651,881861704954646528
3652,881839981114871808
3653,881838541839400960
3654,881836823336636417
3655,881803699655499776
3656,881802994001608704
3657,881801361930801152
3658,881801170116911104
3659,881800306400649217
3660,881794411914571776
3661,881793870509559808
3662,881789357505613824
3663,881561347837886466
3664,881517992013697024
3665,881507109678010368
3666,881504537487585280
3667,881504267244273665
3668,881503858282942464
3669,881503743572926466
3670,881503058253021185
3671,881502491267010561
3672,881502257900122112
3673,881502175603691520
3674,881501943063080960
3675,881501395316355073
3676,881501178672054272
3677,881501011432665089
3678,881500507101163521
3679,881500287671951360
3680,881499678386335748
3681,881499488094957568
3682,881498705001676800
3683,881498259444903936
3684,881497792891559936
3685,881497479568609281
3686,881497371657547776
3687,881496668234973185
3688,881495307913224193
3689,881493983112908800
3690,881492631628521472
3691,881491096123174913
3692,881490453631164417
3693,881489955935199232
3694,881489839320911874
3695,881489000711815169
3696,881488735866683392
3697,881486593139388416
3698,881486123134005248
3699,881484556985143296
3700,881483359226036224
3701,881483176459350016
3702,881481991652298754
3703,881480892241371136
3704,881480595167219712
3705,881479802162745344
3706,881479655068495873
3707,881479321403215872
3708,881479159012306944
3709,881478747622436864
3710,881478646887841792
3711,881474436247040000
3712,881473974395338752
3713,881472625171714048
3714,881465574076948480
3715,881465123885506560
3716,881464604051820544
3717,881463242782121984
3718,881460987731345408
3719,881456711697092608
3720,881456545883664384
3721,881455305678344194
3722,881455117282758656
3723,881454608996061184
3724,881453712249688064
3725,881452688013230081
3726,881452326741061632
3727,881452261100195840
3728,881452098939957248
3729,881451230878367744
3730,881450959205011456
3731,881446410679463936
3732,881432182870421504
3733,881430346130219008
3734,881430160754528256
3735,881280816940294144
3736,881179802325192705
3737,881179683735441408
3738,881179522867056642
3739,881128180467339264
3740,881126986940387329
3741,881115338464735233
3742,881115036625883136
3743,881114972104908801
3744,881104665122918400
3745,881104534344544256
3746,881091054056951812
3747,881089879781912576
3748,880944269397241856
3749,880943756605878274
3750,880941020942356480
3751,880911207544352769
3752,880910330930618368
3753,880880029911191552
3754,880818022902095873
3755,880815473415335937
3756,880815410765066241
3757,880813592953720832
3758,880808049618935808
3759,880807829136961536
3760,880807487791910913
3761,880802795930226689
3762,880797053449891841
3763,880797025423511554
3764,880795649494708225
3765,880795463833837568
3766,880795346238152704
3767,880754994697392129
3768,880705875169746945
3769,880692514981904389
3770,880692290381123584
3771,880686988915068928
3772,880682483041411072
3773,880574043971346432
3774,880563316145496064
3775,880535008582094848
3776,880531549862711296
3777,880530226555506689
3778,880528890648809472
3779,880528648989790208
3780,880527785332277248
3781,880526491087499265
3782,880526060395401216
3783,880525856506093568
3784,880519491205124096
3785,880505086312689666
3786,880501916547125248
3787,880496635679305730
3788,880496161941065733
3789,880457461332926465
3790,880457308190453761
3791,880445485114421250
3792,880444984574578688
3793,880444148263915524
3794,880437681511116800
3795,880435860117880833
3796,880402840455434244
3797,880401505567768577
3798,880395688546316289
3799,880357165168558082
3800,880203790489497600
3801,880190005800521728
3802,880189723272126464
3803,880189501787721729
3804,880188439471194113
3805,880187803203760128
3806,880183919500562432
3807,880155786495877121
3808,880139863156301824
3809,880134111985369088
3810,880133771391111168
3811,880133305957527552
3812,880131966141689860
3813,880040936142774272
3814,880040840483278848
3815,880008498079297536
3816,880001606137384961
3817,880000667024338946
3818,879998867135246336
3819,879986708548382721
3820,879986339982303232
3821,879819706152169472
3822,879752078960320513
3823,879689188702072835
3824,879688966387245056
3825,879688755652825089
3826,879687785946501121
3827,879682586448187392
3828,879666849058869254
3829,879664861915074560
3830,879664452320329729
3831,879664203048660993
3832,879664022311882752
3833,879634419098800128
3834,879634193331965952
3835,879633688165851137
3836,879430372152532993
3837,879429136456060928
3838,879408984490430464
3839,879383306382577665
3840,879369759787241472
3841,879337410202677248
3842,879330874692710400
3843,879314944155627520
3844,879313855016554496
3845,879307055257006080
3846,879306952937013248
3847,879306202538225664
3848,879305211927572480
3849,879301459594096642
3850,879298275677020160
3851,879294623176421376
3852,879292475420143617
3853,879291979070394369
3854,879291770290528258
3855,879282346981195776
3856,879275323266928640
3857,879267863026184192
3858,879095881525600258
3859,879094974167601152
3860,878954504619778049
3861,878954241607467009
3862,878954183411609602
3863,878954138922434560
3864,878942244849541121
3865,878916908011180032
3866,878592881359040512
3867,878591069759434752
3868,878566027558346753
3869,878547814501974016
3870,878547089520828417
3871,878544504256692224
3872,878544232377614337
3873,878544098621345792
3874,878335593326956544
3875,878305147025330176
3876,878304927600320513
3877,878304769621622785
3878,878291443324002305
3879,878264182520647680
3880,878260641047465984
3881,878258011470475264
3882,878254646342500353
3883,878247056141422592
3884,878243397097730048
3885,878242748716810240
3886,878198895381102592
3887,878195420106719232
3888,878189389691539457
3889,878189317704658944
3890,878187417194291200
3891,878182075484057601
3892,878180913267519488
3893,878176941458804736
3894,878175715857809409
3895,878170073621344257
3896,877929235167531008
3897,877908194021875713
3898,877906306874589184
3899,877901483848499200
3900,877901075843624961
3901,877894253472497664
3902,877894144147980291
3903,877891420652220416
3904,877885942689918976
3905,877885730671927296
3906,877874224404193280
3907,877874190216343552
3908,877872965655900160
3909,877869029674725378
3910,877861360717004800
3911,877861288243634177
3912,877856638572646401
3913,877854379600003073
3914,877854120761188353
3915,877854000825028608
3916,877850814508929025
3917,877841966465241090
3918,877835659251113984
3919,877828386952970240
3920,877825838300880896
3921,877824982813986816
3922,877824854954614785
3923,877823151102504960
3924,877819819654918144
3925,877816252990926848
3926,877816155875942400
3927,877810572066041856
3928,877809492687114240
3929,877806642036957184
3930,877806295146876930
3931,877806024069087236
3932,877805219018670081
3933,877611586080387072
3934,877590140989841408
3935,877577577640083456
3936,877573111604023296
3937,877547834870030336
3938,877547670402945026
3939,877544937570668544
3940,877526331726200832
3941,877521838779355138
3942,877504366751690752
3943,877502158635192320
3944,877500195373797377
3945,877499756733497344
3946,877497171242876929
3947,877496876634742784
3948,877496652797538308
3949,877496216384397313
3950,877495678385213441
3951,877495269251788801
3952,877495004339609601
3953,877494839880949760
3954,877487452117749760
3955,877478533332860928
3956,877472579468107776
3957,877471636768903169
3958,877466602106736640
3959,877463993660694528
3960,877462684815564800
3961,877462283135406082
3962,877461632045248512
3963,877461440722079744
3964,877461040258330624
3965,877459829283008512
3966,877443573079310336
3967,877436685843406848
3968,877435732218040320
3969,877434609788702720
3970,877414073486454784
3971,877277038138322944
3972,877260556553596928
3973,877260506322669569
3974,877256793679958016
3975,877255919482150912
3976,877208887589564418
3977,877197660767358977
3978,877194010783358976
3979,877193101114306560
3980,877191793464487945
3981,877190894704787456
3982,877187127146053636
3983,877170742420484096
3984,877169561803657217
3985,877168391366352896
3986,877162302725906433
3987,877158804336586752
3988,877158633821417473
3989,877158295999479809
3990,877150687037206528
3991,877149699844825088
3992,877148629886263298
3993,877148468447457280
3994,877137254115946496
3995,877135372878319616
3996,877126201294426112
3997,877121681357230081
3998,877121640982880257
3999,877106078747680768
4000,877104195748409344
4001,877095670645219329
4002,877088347801497600
4003,877086361513328640
4004,877085026340528129
4005,877082803686559744
4006,877081968680292352
4007,877081420711305216
4008,877081260950261760
4009,877074398427181056
4010,877069975776886786
4011,876956035256332289
4012,876852195823689729
4013,876833303243960320
4014,876795864555106304
4015,876783002801631233
4016,876778453718224896
4017,876758169921499136
4018,876717186563354624
4019,876700528490708992
4020,876502357235912704
4021,876496651459989506
4022,876491565404966913
4023,876450612078141440
4024,876446689980186626
4025,876425405590384640
4026,876425209406001152
4027,876417069507588096
4028,876225828568412163
4029,876225355379601408
4030,876216523450351616
4031,876208791854907392
4032,876208229507895296
4033,876207397047586818
4034,876204768686899200
4035,876203354342305792
4036,876201255449882624
4037,876165100268400641
4038,876156419812335617
4039,876147065562288132
4040,876064164065792000
4041,876056477215203329
4042,876055934908456960
4043,876053653886468096
4044,876052908424482816
4045,876051722942259200
4046,876048908782366721
4047,876047706661277696
4048,876022033787875328
4049,875836560503164934
4050,875830320108638209
4051,875803428185702400
4052,875775618687922176
4053,875772805517889541
4054,875707744778637316
4055,875706853325512705
4056,875700686654144512
4057,875694208321019904
4058,875682161013248000
4059,875681649501118466
4060,875640104894685188
4061,875639999370117124
4062,875516755409608705
4063,875498991156424704
4064,875489932550262784
4065,875479129017200640
4066,875473574223589377
4067,875473182081396738
4068,875471712854446080
4069,875452611994030081
4070,875407033272610817
4071,875405905092902914
4072,875346299972980736
4073,875341415697526785
4074,875341264220291072
4075,875330194852196355
4076,875303695117946880
4077,875303644949864448
4078,875286254564372480
4079,875282048268869634
4080,875277188731482112
4081,875276684311887872
4082,875267777027858432
4083,875145565235027968
4084,875145263412850689
4085,875128252939087872
4086,875126211206369280
4087,875112892798046208
4088,875110826209947650
4089,875110438165508097
4090,875109125562224641
4091,875108881969680384
4092,875104097787162624
4093,875103183101722624
4094,875103031922225153
4095,875102537736757248
4096,875099722691874817
4097,875098740687855616
4098,875098474316009478
4099,875098252298919937
4100,875098126998228992
4101,875097899918602241
4102,875097726568083456
4103,875097418093780992
4104,875097309599723521
4105,875097067634524165
4106,875096853410443264
4107,875096683461431296
4108,875095996656750592
4109,875094588737945601
4110,875092849326518272
4111,875092387529445376
4112,875090061544632322
4113,875088492942028800
4114,875077272021106694
4115,875077189707976704
4116,875070427391033344
4117,875068011216068608
4118,875066520770162688
4119,875065227875950593
4120,875064588529803264
4121,875063384932331520
4122,875052791781351425
4123,875052533814894592
4124,875050034533986304
4125,875049357317419009
4126,875042054346330113
4127,875040587308826624
4128,875026929635782657
4129,875025984172503041
4130,875025866237128704
4131,875024072278781954
4132,875023584451862530
4133,875020281202577409
4134,874986121142427648
4135,874984806815289344
4136,874963714574868480
4137,874959710583238657
4138,874955032399097856
4139,874954339160383488
4140,874953401993449473
4141,874952849825968128
4142,874952013334933504
4143,874951473515438080
4144,874950762073387009
4145,874950599107858432
4146,874947803163840512
4147,874946999161901056
4148,874946482591469568
4149,874934999245631488
4150,874927361602596865
4151,874927110158209024
4152,874917091140415488
4153,874640218439249920
4154,874638309150126081
4155,874637640636796929
4156,874621127523532800
4157,874621097551024128
4158,874621060951552000
4159,874621042597269504
4160,874620937282486276
4161,874613836250324992
4162,874610930583207937
4163,874610854926438400
4164,874608152926457856
4165,874596758189420545
4166,874577565465407488
4167,874555694112022528
4168,874340126243028992
4169,874283939799683072
4170,874275829144006656
4171,874250431802859520
4172,874250307726979072
4173,874235013126123520
4174,874218247498977281
4175,874079980745089025
4176,874069580968333313
4177,874069215636008961
4178,874068948605599746
4179,874064785331171329
4180,874059109569622022
4181,874035555696291840
4182,874025590743027712
4183,874004692094922753
4184,873997001784008707
4185,873994390645157893
4186,873985617394380800
4187,873977430519795713
4188,873976888963866631
4189,873920999854616577
4190,873920794446921729
4191,873918209606529025
4192,873915431983214592
4193,873914735728709632
4194,873903459770224640
4195,873903248314433536
4196,873896217339625472
4197,873895858080817152
4198,873895684709244928
4199,873895535693967360
4200,873895303052750849
4201,873894956561305600
4202,873894698049515522
4203,873894395447214080
4204,873894291755716609
4205,873893594347827200
4206,873892100051435520
4207,873891940537958401
4208,873891657573441536
4209,873891477436477441
4210,873891324482793472
4211,873891125119111168
4212,873885173603074049
4213,873884935958003713
4214,873884856928915456
4215,873860619333767168
4216,873847871396827137
4217,873843483160829952
4218,873843124111646721
4219,873842712386162689
4220,873842174756089856
4221,873841829250314241
4222,873841708798279680
4223,873841187584708608
4224,873831340642369536
4225,873827852592041985
4226,873826132365377536
4227,873813789438877696
4228,873670858501496832
4229,873670024958967809
4230,873669189873135616
4231,873668295425228802
4232,873667780561776645
4233,873666528645976069
4234,873660735607451648
4235,873656808098979844
4236,873625958498131968
4237,873620261991534592
4238,873619771039903748
4239,873617879991799808
4240,873615696609071104
4241,873597416410415104
4242,873571984063463425
4243,873569971762339840
4244,873558653793689600
4245,873558289484845056
4246,873537208904556546
4247,873535807688237057
4248,873525263791005696
4249,873514064714006528
4250,873512993581125632
4251,873503996534820865
4252,873503821657513984
4253,873485226252677120
4254,873480599587225600
4255,873480543207399424
4256,873480375187771392
4257,873478864340742144
4258,873478386001248256
4259,873478242300284928
4260,873477945259642880
4261,873477703831355392
4262,873476277780590592
4263,873476216669569024
4264,873476044157849601
4265,873475002628284417
4266,873474152769998848
4267,873473654989967361
4268,873473593321172992
4269,873471455350140928
4270,873466199585116160
4271,873460855664513024
4272,873460500218228736
4273,873459793477988353
4274,873327488595894272
4275,873327461538443264
4276,873327443880411138
4277,873327422107787265
4278,873327396388253697
4279,873327363681079296
4280,873327348917129222
4281,873327314695839744
4282,873327285721497601
4283,873327267887292417
4284,873327231510163456
4285,873327195594399746
4286,873327162903973890
4287,873327144918818816
4288,873309750120914944
4289,873243014797373441
4290,873242104746713090
4291,873212567019286528
4292,873210628969811968
4293,873210567607156736
4294,873201428256477184
